snapshot_date,level,name,n_msp_total,n_ul,n_ip,workers_total,workers_ul_micro,workers_ul_small,workers_ul_medium,workers_ip_total
2020-01-10,region,Чеченская Республика,14143,3420,10723,13499.0,5692.0,4410.0,1428.0,1969.0
2020-01-10,region,Ставропольский край,100476,23582,76894,214492.0,59827.0,65763.0,30478.0,58424.0
2020-01-10,FO,Приволжский федеральный округ,1058398,449933,608465,3004481.0,1025120.0,1101989.0,348455.0,528917.0
2020-01-10,region,Республика Башкортостан,126557,52120,74437,327347.0,108391.0,124676.0,34154.0,60126.0
2020-01-10,region,Республика Марий Эл,20245,8152,12093,64481.0,20373.0,25061.0,6388.0,12659.0
2020-01-10,region,Республика Мордовия,20359,6535,13824,66701.0,16450.0,26428.0,8724.0,15099.0
2020-01-10,region,Республика Татарстан (Татарстан),157783,73541,84242,437962.0,168907.0,155509.0,48694.0,64852.0
2020-01-10,region,Удмуртская Республика,56505,24375,32130,168786.0,52779.0,64498.0,24234.0,27275.0
2020-01-10,region,Чувашская Республика - Чувашия,45332,15044,30288,123123.0,38008.0,46583.0,17145.0,21387.0
2020-01-10,region,Кировская область,48100,19696,28404,140910.0,42033.0,49948.0,16844.0,32085.0
2020-01-10,region,Нижегородская область,127339,59616,67723,397875.0,137982.0,149139.0,50306.0,60448.0
2020-01-10,region,Оренбургская область,57192,19286,37906,150908.0,43768.0,57395.0,20959.0,28786.0
2020-01-10,region,Пензенская область,45020,14516,30504,123654.0,35365.0,42174.0,10961.0,35154.0
2020-01-10,region,Пермский край,102028,42722,59306,284207.0,93880.0,97742.0,30568.0,62017.0
2020-01-10,region,Самарская область,133835,69187,64648,377804.0,158782.0,138505.0,44319.0,36198.0
2020-01-10,region,Саратовская область,74666,27437,47229,221486.0,69458.0,78253.0,22700.0,51075.0
2020-01-10,region,Ульяновская область,43437,17706,25731,119237.0,38944.0,46078.0,12459.0,21756.0
2020-01-10,FO,Уральский федеральный округ,510075,219744,290331,1308617.0,478097.0,456220.0,146579.0,227721.0
2020-01-10,region,Курганская область,21699,7274,14425,62355.0,17249.0,22047.0,7127.0,15932.0
2020-01-10,region,Свердловская область,201981,93669,108312,522309.0,194193.0,177776.0,57110.0,93230.0
2020-01-10,region,Тюменская область,66675,31400,35275,179863.0,70116.0,63947.0,19823.0,25977.0
2020-01-10,region,Челябинская область,140093,61522,78571,348282.0,132092.0,121359.0,34212.0,60619.0
2020-01-10,region,Ханты-Мансийский автономный округ - Югра,61476,20905,40571,153965.0,51143.0,56583.0,23438.0,22801.0
2020-01-10,region,Ямало-Ненецкий автономный округ,18151,4974,13177,41843.0,13304.0,14508.0,4869.0,9162.0
2020-01-10,FO,Сибирский федеральный округ,628271,275146,353125,1645450.0,602384.0,586337.0,172373.0,284356.0
2020-01-10,region,Республика Алтай,8058,2641,5417,18454.0,5295.0,6629.0,3193.0,3337.0
2020-01-10,region,Республика Тыва,7007,1148,5859,8684.0,2320.0,1776.0,836.0,3752.0
2020-01-10,region,Республика Хакасия,16632,5027,11605,38913.0,10724.0,11915.0,2757.0,13517.0
2020-01-10,region,Алтайский край,77764,32816,44948,213768.0,68102.0,75409.0,30031.0,40226.0
2020-01-10,region,Красноярский край,106969,46518,60451,268122.0,100061.0,92093.0,27171.0,48797.0
2020-01-10,region,Иркутская область,88921,37345,51576,219080.0,80739.0,79806.0,18437.0,40098.0
2020-01-10,region,Кемеровская область,70257,28174,42083,197859.0,69165.0,76519.0,19990.0,32185.0
2020-01-10,region,Новосибирская область,145025,74047,70978,391791.0,165645.0,142860.0,41308.0,41978.0
2020-01-10,region,Омская область,65510,27383,38127,176988.0,58158.0,62846.0,15486.0,40498.0
2020-01-10,region,Томская область,42128,20047,22081,111791.0,42175.0,36484.0,13164.0,19968.0
2020-01-10,FO,Дальневосточный федеральный округ,311197,123388,187809,741849.0,256468.0,257346.0,63615.0,164420.0
2020-01-10,region,Республика Бурятия,28583,11582,17001,55964.0,19541.0,17557.0,2825.0,16041.0
2020-01-10,region,Республика Саха (Якутия),39025,11388,27637,57955.0,19279.0,20604.0,4627.0,13445.0
2020-01-10,region,Приморский край,88444,40296,48148,218065.0,84109.0,74374.0,16100.0,43482.0
2020-01-10,region,Хабаровский край,51617,24778,26839,139035.0,53054.0,50748.0,11827.0,23406.0
2020-01-10,region,Амурская область,26853,9737,17116,74113.0,22202.0,26272.0,5888.0,19751.0
2020-01-10,region,Камчатский край,15386,5734,9652,32926.0,10613.0,11313.0,3423.0,7577.0
2020-01-10,region,Магаданская область,6821,2295,4526,17972.0,5060.0,7001.0,2954.0,2957.0
2020-01-10,region,Сахалинская область,23706,8646,15060,66452.0,21367.0,23215.0,9225.0,12645.0
2020-01-10,region,Забайкальский край,25350,7351,17999,65490.0,17429.0,21641.0,5454.0,20966.0
2020-01-10,region,Еврейская автономная область,4022,1174,2848,10655.0,2873.0,3952.0,360.0,3470.0
2020-01-10,region,Чукотский автономный округ,1390,407,983,3222.0,941.0,669.0,932.0,680.0
2020-08-10,RF,Российская Федерация,5590081,2329438,3260643,15520026.0,5752382.0,5388049.0,1756889.0,2622706.0
2020-08-10,FO,Центральный федеральный округ,1706876,786646,920230,5047865.0,2013604.0,1794044.0,608764.0,631453.0
2020-08-10,region,Белгородская область,59530,19479,40051,146518.0,46264.0,52126.0,19162.0,28966.0
2020-08-10,region,Брянская область,37560,10764,26796,98018.0,29352.0,38240.0,11069.0,19357.0
2020-08-10,region,Владимирская область,49687,16670,33017,149391.0,44383.0,53751.0,22443.0,28814.0
2020-08-10,region,Воронежская область,83807,31991,51816,245766.0,79798.0,88794.0,29574.0,47600.0
2020-08-10,region,Ивановская область,40527,18603,21924,123016.0,39258.0,45405.0,11073.0,27280.0
2020-08-10,region,Калужская область,41188,13246,27942,116642.0,36422.0,46314.0,13872.0,20034.0
2020-08-10,region,Костромская область,22114,8381,13733,82939.0,21301.0,29138.0,8007.0,24493.0
2020-08-10,region,Курская область,34819,10808,24011,88881.0,24854.0,31011.0,9180.0,23836.0
2020-08-10,region,Липецкая область,38448,12569,25879,95677.0,33626.0,34134.0,10344.0,17573.0
2020-08-10,region,Московская область,339397,125462,213935,868295.0,329961.0,302293.0,119182.0,116859.0
2020-08-10,region,Орловская область,25064,7636,17428,68347.0,19598.0,24581.0,8134.0,16034.0
2020-08-10,region,Рязанская область,40437,15833,24604,129559.0,39754.0,49448.0,13738.0,26619.0
2020-08-10,region,Смоленская область,36740,16300,20440,107909.0,35066.0,37562.0,14947.0,20334.0
2020-08-10,region,Тамбовская область,30527,9190,21337,78655.0,22101.0,27902.0,10752.0,17900.0
2020-08-10,region,Тверская область,44867,18474,26393,141558.0,46596.0,53391.0,15682.0,25889.0
2020-08-10,region,Тульская область,52902,19148,33754,139851.0,48362.0,51012.0,15373.0,25104.0
2020-08-10,region,Ярославская область,47894,23237,24657,153338.0,54666.0,53629.0,20671.0,24372.0
2020-08-10,region,г.Москва,681368,408855,272513,2213505.0,1062242.0,775313.0,255561.0,120389.0
2020-08-10,FO,Северо-Западный федеральный округ,649300,317287,332013,1908103.0,787684.0,684656.0,205229.0,230534.0
2020-08-10,region,Республика Карелия,25264,11257,14007,57974.0,22730.0,21482.0,5317.0,8445.0
2020-08-10,region,Республика Коми,26042,9303,16739,65139.0,20265.0,22957.0,7175.0,14742.0
2020-08-10,region,Архангельская область,34657,11912,22745,89699.0,25241.0,32650.0,9240.0,22568.0
2020-08-10,region,Вологодская область,48483,23102,25381,128048.0,42632.0,44462.0,14563.0,26391.0
2020-08-10,region,Калининградская область,54063,27316,26747,147665.0,63289.0,48629.0,9054.0,26693.0
2020-08-10,region,Ленинградская область,61650,18967,42683,160130.0,48559.0,55535.0,26001.0,30035.0
2020-08-10,region,Мурманская область,23747,9388,14359,50750.0,20428.0,16973.0,5766.0,7583.0
2020-08-10,region,Новгородская область,20059,7176,12883,54833.0,16839.0,22706.0,6006.0,9282.0
2020-08-10,region,Псковская область,20757,8278,12479,61084.0,20412.0,24183.0,7156.0,9333.0
2020-08-10,region,г.Санкт-Петербург,333154,190200,142954,1089113.0,506357.0,394031.0,114086.0,74639.0
2020-08-10,region,Ненецкий автономный округ,1424,388,1036,3668.0,932.0,1048.0,865.0,823.0
2020-08-10,FO,Южный федеральный округ,666836,183292,483544,1484080.0,480657.0,451222.0,150803.0,401398.0
2020-08-10,region,Республика Адыгея (Адыгея),15214,3524,11690,32604.0,8989.0,11277.0,3877.0,8461.0
2020-08-10,region,Республика Калмыкия,8467,1482,6985,11592.0,3297.0,3684.0,713.0,3898.0
2020-08-10,region,Краснодарский край,266541,71228,195313,553386.0,183153.0,164072.0,60706.0,145455.0
2020-08-10,region,Астраханская область,28979,8136,20843,70094.0,21944.0,21464.0,4779.0,21907.0
2020-08-10,region,Волгоградская область,72860,21917,50943,182869.0,58880.0,61249.0,19580.0,43160.0
2020-08-10,region,Ростовская область,166769,48710,118059,408779.0,128371.0,131235.0,44740.0,104433.0
2020-08-10,region,Республика Крым,85064,20898,64166,176759.0,57180.0,44586.0,14088.0,60905.0
2020-08-10,region,г.Севастополь,22942,7397,15545,47997.0,18843.0,13655.0,2320.0,13179.0
2020-08-10,FO,Северо-Кавказский федеральный округ,190945,46642,144303,365105.0,117901.0,110517.0,47515.0,89172.0
2020-08-10,region,Республика Дагестан,33823,7242,26581,48003.0,18811.0,17025.0,4611.0,7556.0
2020-08-10,region,Республика Ингушетия,3932,1666,2266,5250.0,2698.0,1734.0,260.0,558.0
2020-08-10,region,Кабардино-Балкарская Республика,17541,4894,12647,29787.0,11517.0,9368.0,4294.0,4608.0
2020-08-10,region,Карачаево-Черкесская Республика,10374,2605,7769,18622.0,5952.0,4624.0,3679.0,4367.0
2020-08-10,region,Республика Северная Осетия - Алания,14721,4352,10369,27621.0,10875.0,9887.0,2983.0,3876.0
2020-08-10,region,Чеченская Республика,13097,3261,9836,20639.0,8151.0,4834.0,2547.0,5107.0
2020-08-10,region,Ставропольский край,97457,22622,74835,215183.0,59897.0,63045.0,29141.0,63100.0
2020-08-10,FO,Приволжский федеральный округ,1000139,415271,584868,3008044.0,1021137.0,1074403.0,356352.0,556152.0
2020-08-10,region,Республика Башкортостан,119568,48407,71161,333083.0,110716.0,122101.0,38313.0,61953.0
2020-08-10,region,Республика Марий Эл,19390,7657,11733,64145.0,19979.0,23892.0,6807.0,13467.0
2020-08-10,region,Республика Мордовия,19910,6139,13771,66975.0,16374.0,24661.0,9997.0,15943.0
2020-08-10,region,Республика Татарстан (Татарстан),149989,68620,81369,442931.0,169663.0,156086.0,48257.0,68925.0
2020-08-10,region,Удмуртская Республика,54253,23151,31102,171099.0,52552.0,64369.0,23222.0,30956.0
2020-08-10,region,Чувашская Республика - Чувашия,43462,14184,29278,122739.0,37592.0,45270.0,17236.0,22641.0
2020-08-10,region,Кировская область,45364,18382,26982,139239.0,41205.0,47763.0,17515.0,32756.0
2020-08-10,region,Нижегородская область,120516,55446,65070,398694.0,138252.0,143297.0,53724.0,63421.0
2020-08-10,region,Оренбургская область,55070,18167,36903,148022.0,44227.0,54775.0,18490.0,30530.0
2020-08-10,region,Пензенская область,43354,13536,29818,125089.0,35010.0,41925.0,11661.0,36493.0
2020-08-10,region,Пермский край,93787,38776,55011,282955.0,92170.0,93812.0,33685.0,63288.0
2020-08-10,region,Самарская область,122020,60190,61830,377289.0,157058.0,137335.0,41439.0,41457.0
2020-08-10,region,Саратовская область,71901,26033,45868,218139.0,67138.0,76148.0,23697.0,51156.0
2020-08-10,region,Ульяновская область,41555,16583,24972,117645.0,39201.0,42969.0,12309.0,23166.0
2020-08-10,FO,Уральский федеральный округ,481549,205383,276166,1310429.0,472220.0,448295.0,148998.0,240916.0
2020-08-10,region,Курганская область,20951,6786,14165,60692.0,16246.0,21458.0,6946.0,16042.0
2020-08-10,region,Свердловская область,189752,87477,102275,527415.0,190877.0,177648.0,59922.0,98968.0
2020-08-10,region,Тюменская область,63217,28866,34351,181675.0,71610.0,61901.0,19389.0,28775.0
2020-08-10,region,Челябинская область,132715,58191,74524,348710.0,130933.0,118481.0,35314.0,63982.0
2020-08-10,region,Ханты-Мансийский автономный округ - Югра,57980,19594,38386,151165.0,49250.0,54664.0,23451.0,23800.0
2020-08-10,region,Ямало-Ненецкий автономный округ,16934,4469,12465,40772.0,13304.0,14143.0,3976.0,9349.0
2020-08-10,FO,Сибирский федеральный округ,595954,256617,339337,1647957.0,598198.0,573236.0,175537.0,300986.0
